substrate,ko_gene,ko_gene_name,ko_type,ko_reaction,rescue_reaction,rescue_rxn_name,match_key,match_type,rescue_source,rescue_layer,rescue_gene_rule,rescued_biomass,wt_biomass,pct_rescue
L-Lactic Acid,b3731,atpC,single,ATPS4rpp,ATPasel,"V-type ATPase, H+ transporting, lysosomal",ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3731,atpC,single,ATPS4rpp,ATPPHm,"ATP phosphohydrolase, mitochondria",ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3731,atpC,single,ATPS4rpp,ATPS,ATPase  cytosolic,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3731,atpC,single,ATPS4rpp,ATPS3g,ATP synthase  Golgi Apparatus,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3731,atpC,single,ATPS4rpp,ATPS3v,ATP synthase  vacuole,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3731,atpC,single,ATPS4rpp,ATPS4m,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3731,atpC,single,ATPS4rpp,ATPSh,ATP synthase,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3731,atpC,single,ATPS4rpp,ATPS4m_cho,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3731,atpC,single,ATPS4rpp,ATPS4rpp_1,ATP synthase (four protons for one ATP) (periplasm),bigg:ATPS4rpp,bigg,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3738,atpB,single,ATPS4rpp,NTP1,Nucleoside-triphosphatase (ATP),ec:3.6.3.14,ec,iML1515,1,b0650 or b4161,0.34195,0.34195,100.0
L-Lactic Acid,b3738,atpB,single,ATPS4rpp,ATPS4r,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,iJR904,2,b3739 and (b3737 and b3736 and b3738) and (b3735 and b3734 and b3732 and b3733 and b3731),0.34195,0.34195,100.0
L-Lactic Acid,b3738,atpB,single,ATPS4rpp,ATPS3m,ATP synthase  mitochondrial,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3738,atpB,single,ATPS4rpp,ATPasel,"V-type ATPase, H+ transporting, lysosomal",ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3738,atpB,single,ATPS4rpp,ATPPHm,"ATP phosphohydrolase, mitochondria",ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3738,atpB,single,ATPS4rpp,ATPS,ATPase  cytosolic,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3738,atpB,single,ATPS4rpp,ATPS3g,ATP synthase  Golgi Apparatus,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3738,atpB,single,ATPS4rpp,ATPS3v,ATP synthase  vacuole,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3738,atpB,single,ATPS4rpp,ATPS4m,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3738,atpB,single,ATPS4rpp,ATPSh,ATP synthase,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3738,atpB,single,ATPS4rpp,ATPS4m_cho,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3738,atpB,single,ATPS4rpp,ATPS4rpp_1,ATP synthase (four protons for one ATP) (periplasm),bigg:ATPS4rpp,bigg,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3732,atpD,single,ATPS4rpp,NTP1,Nucleoside-triphosphatase (ATP),ec:3.6.3.14,ec,iML1515,1,b0650 or b4161,0.34195,0.34195,100.0
L-Lactic Acid,b3732,atpD,single,ATPS4rpp,ATPS4r,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,iJR904,2,b3739 and (b3737 and b3736 and b3738) and (b3735 and b3734 and b3732 and b3733 and b3731),0.34195,0.34195,100.0
L-Lactic Acid,b3732,atpD,single,ATPS4rpp,ATPS3m,ATP synthase  mitochondrial,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3732,atpD,single,ATPS4rpp,ATPasel,"V-type ATPase, H+ transporting, lysosomal",ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3732,atpD,single,ATPS4rpp,ATPPHm,"ATP phosphohydrolase, mitochondria",ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3732,atpD,single,ATPS4rpp,ATPS,ATPase  cytosolic,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3732,atpD,single,ATPS4rpp,ATPS3g,ATP synthase  Golgi Apparatus,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3732,atpD,single,ATPS4rpp,ATPS3v,ATP synthase  vacuole,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3732,atpD,single,ATPS4rpp,ATPS4m,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3732,atpD,single,ATPS4rpp,ATPSh,ATP synthase,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3732,atpD,single,ATPS4rpp,ATPS4m_cho,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3732,atpD,single,ATPS4rpp,ATPS4rpp_1,ATP synthase (four protons for one ATP) (periplasm),bigg:ATPS4rpp,bigg,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b2926,pgk,single,PGK,MNXR4189,rhea:14801,ec:2.7.2.3,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.34195,0.34195,100.0
L-Lactic Acid,b2926,pgk,single,PGK,PGKm,"Phosphoglycerate kinase, mitochondrial",ec:2.7.2.3,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b2926,pgk,single,PGK,PGKf,"Phosphoglycerate kinase, flagellar",ec:2.7.2.3,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b2926,pgk,single,PGK,PGKh,"Phosphoglycerate kinase, chloroplast",ec:2.7.2.3,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3736,atpF,single,ATPS4rpp,NTP1,Nucleoside-triphosphatase (ATP),ec:3.6.3.14,ec,iML1515,1,b0650 or b4161,0.34195,0.34195,100.0
L-Lactic Acid,b3736,atpF,single,ATPS4rpp,ATPS4r,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,iJR904,2,b3739 and (b3737 and b3736 and b3738) and (b3735 and b3734 and b3732 and b3733 and b3731),0.34195,0.34195,100.0
L-Lactic Acid,b3736,atpF,single,ATPS4rpp,ATPS3m,ATP synthase  mitochondrial,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3736,atpF,single,ATPS4rpp,ATPasel,"V-type ATPase, H+ transporting, lysosomal",ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3736,atpF,single,ATPS4rpp,ATPPHm,"ATP phosphohydrolase, mitochondria",ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3736,atpF,single,ATPS4rpp,ATPS,ATPase  cytosolic,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3736,atpF,single,ATPS4rpp,ATPS3g,ATP synthase  Golgi Apparatus,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3736,atpF,single,ATPS4rpp,ATPS3v,ATP synthase  vacuole,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3736,atpF,single,ATPS4rpp,ATPS4m,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3736,atpF,single,ATPS4rpp,ATPSh,ATP synthase,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3736,atpF,single,ATPS4rpp,ATPS4m_cho,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3736,atpF,single,ATPS4rpp,ATPS4rpp_1,ATP synthase (four protons for one ATP) (periplasm),bigg:ATPS4rpp,bigg,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3733,atpG,single,ATPS4rpp,NTP1,Nucleoside-triphosphatase (ATP),ec:3.6.3.14,ec,iML1515,1,b0650 or b4161,0.34195,0.34195,100.0
L-Lactic Acid,b3733,atpG,single,ATPS4rpp,ATPS4r,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,iJR904,2,b3739 and (b3737 and b3736 and b3738) and (b3735 and b3734 and b3732 and b3733 and b3731),0.34195,0.34195,100.0
L-Lactic Acid,b3733,atpG,single,ATPS4rpp,ATPS3m,ATP synthase  mitochondrial,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3733,atpG,single,ATPS4rpp,ATPasel,"V-type ATPase, H+ transporting, lysosomal",ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3733,atpG,single,ATPS4rpp,ATPPHm,"ATP phosphohydrolase, mitochondria",ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3733,atpG,single,ATPS4rpp,ATPS,ATPase  cytosolic,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3733,atpG,single,ATPS4rpp,ATPS3g,ATP synthase  Golgi Apparatus,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3733,atpG,single,ATPS4rpp,ATPS3v,ATP synthase  vacuole,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3733,atpG,single,ATPS4rpp,ATPS4m,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3733,atpG,single,ATPS4rpp,ATPSh,ATP synthase,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3733,atpG,single,ATPS4rpp,ATPS4m_cho,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3733,atpG,single,ATPS4rpp,ATPS4rpp_1,ATP synthase (four protons for one ATP) (periplasm),bigg:ATPS4rpp,bigg,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3737,atpE,single,ATPS4rpp,NTP1,Nucleoside-triphosphatase (ATP),ec:3.6.3.14,ec,iML1515,1,b0650 or b4161,0.34195,0.34195,100.0
L-Lactic Acid,b3737,atpE,single,ATPS4rpp,ATPS4r,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,iJR904,2,b3739 and (b3737 and b3736 and b3738) and (b3735 and b3734 and b3732 and b3733 and b3731),0.34195,0.34195,100.0
L-Lactic Acid,b3737,atpE,single,ATPS4rpp,ATPS3m,ATP synthase  mitochondrial,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3737,atpE,single,ATPS4rpp,ATPasel,"V-type ATPase, H+ transporting, lysosomal",ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3737,atpE,single,ATPS4rpp,ATPPHm,"ATP phosphohydrolase, mitochondria",ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3737,atpE,single,ATPS4rpp,ATPS,ATPase  cytosolic,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3737,atpE,single,ATPS4rpp,ATPS3g,ATP synthase  Golgi Apparatus,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3737,atpE,single,ATPS4rpp,ATPS3v,ATP synthase  vacuole,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3737,atpE,single,ATPS4rpp,ATPS4m,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3737,atpE,single,ATPS4rpp,ATPSh,ATP synthase,ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3737,atpE,single,ATPS4rpp,ATPS4m_cho,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.34195,0.34195,100.0
L-Lactic Acid,b3737,atpE,single,ATPS4rpp,ATPS4rpp_1,ATP synthase (four protons for one ATP) (periplasm),bigg:ATPS4rpp,bigg,universal_model,2,,0.34195,0.34195,100.0
D-Serine,b1702,ppsA,single,PPS,MNXR4414,rhea:11364,ec:2.7.9.2,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.30869,0.30869,100.0
D-Serine,b1779,gapA,single,GAPD,GAPDHf,Glyceraldehyde-3-phosphate dehydrogenase (NAD). flagellar,ec:1.2.1.12,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b1779,gapA,single,GAPD,GAPDHm,"Glyceraldehyde 3-phosphate dehydrogenase (NAD), mitochondria",ec:1.2.1.12,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b1779,gapA,single,GAPD,GAPDHh,Glyceraldehyde 3-phosphate dehydrogenase (NAD),ec:1.2.1.12,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b1779,gapA,single,GAPD,GAPDi_nadp,Glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating),ec:1.2.1.59,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b1779,gapA,single,GAPD,GAPDH_nadp_hi,Glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating),ec:1.2.1.59,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b1779,gapA,single,GAPD,GAPD_1,Glyceraldehyde-3-phosphate dehydrogenase,bigg:GAPD,bigg,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3734,atpA,single,ATPS4rpp,NTP1,Nucleoside-triphosphatase (ATP),ec:3.6.3.14,ec,iML1515,1,b0650 or b4161,0.30869,0.30869,100.0
D-Serine,b3734,atpA,single,ATPS4rpp,ATPS4r,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,iJR904,2,b3739 and (b3737 and b3736 and b3738) and (b3735 and b3734 and b3732 and b3733 and b3731),0.30869,0.30869,100.0
D-Serine,b3734,atpA,single,ATPS4rpp,ATPS3m,ATP synthase  mitochondrial,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3734,atpA,single,ATPS4rpp,ATPasel,"V-type ATPase, H+ transporting, lysosomal",ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3734,atpA,single,ATPS4rpp,ATPPHm,"ATP phosphohydrolase, mitochondria",ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3734,atpA,single,ATPS4rpp,ATPS,ATPase  cytosolic,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3734,atpA,single,ATPS4rpp,ATPS3g,ATP synthase  Golgi Apparatus,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3734,atpA,single,ATPS4rpp,ATPS3v,ATP synthase  vacuole,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3734,atpA,single,ATPS4rpp,ATPS4m,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3734,atpA,single,ATPS4rpp,ATPSh,ATP synthase,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3734,atpA,single,ATPS4rpp,ATPS4m_cho,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3734,atpA,single,ATPS4rpp,ATPS4rpp_1,ATP synthase (four protons for one ATP) (periplasm),bigg:ATPS4rpp,bigg,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3735,atpH,single,ATPS4rpp,NTP1,Nucleoside-triphosphatase (ATP),ec:3.6.3.14,ec,iML1515,1,b0650 or b4161,0.30869,0.30869,100.0
D-Serine,b3735,atpH,single,ATPS4rpp,ATPS4r,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,iJR904,2,b3739 and (b3737 and b3736 and b3738) and (b3735 and b3734 and b3732 and b3733 and b3731),0.30869,0.30869,100.0
D-Serine,b3735,atpH,single,ATPS4rpp,ATPS3m,ATP synthase  mitochondrial,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3735,atpH,single,ATPS4rpp,ATPasel,"V-type ATPase, H+ transporting, lysosomal",ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3735,atpH,single,ATPS4rpp,ATPPHm,"ATP phosphohydrolase, mitochondria",ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3735,atpH,single,ATPS4rpp,ATPS,ATPase  cytosolic,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3735,atpH,single,ATPS4rpp,ATPS3g,ATP synthase  Golgi Apparatus,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3735,atpH,single,ATPS4rpp,ATPS3v,ATP synthase  vacuole,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3735,atpH,single,ATPS4rpp,ATPS4m,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3735,atpH,single,ATPS4rpp,ATPSh,ATP synthase,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3735,atpH,single,ATPS4rpp,ATPS4m_cho,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3735,atpH,single,ATPS4rpp,ATPS4rpp_1,ATP synthase (four protons for one ATP) (periplasm),bigg:ATPS4rpp,bigg,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b2779,eno,single,ENO,MNXR74234,kegg:R04206,ec:4.2.1.11,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.30869,0.30869,100.0
D-Serine,b2779,eno,single,ENO,MNXR1898,rhea:10164,ec:4.2.1.11,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.30869,0.30869,100.0
D-Serine,b2779,eno,single,ENO,ENOm,"Enolase, mitochondria",ec:4.2.1.11,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b2779,eno,single,ENO,ENOf,"Enolase, flagellar",ec:4.2.1.11,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3731,atpC,single,ATPS4rpp,NTP1,Nucleoside-triphosphatase (ATP),ec:3.6.3.14,ec,iML1515,1,b0650 or b4161,0.30869,0.30869,100.0
D-Serine,b3731,atpC,single,ATPS4rpp,ATPS4r,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,iJR904,2,b3739 and (b3737 and b3736 and b3738) and (b3735 and b3734 and b3732 and b3733 and b3731),0.30869,0.30869,100.0
D-Serine,b3731,atpC,single,ATPS4rpp,ATPS3m,ATP synthase  mitochondrial,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3731,atpC,single,ATPS4rpp,ATPasel,"V-type ATPase, H+ transporting, lysosomal",ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3731,atpC,single,ATPS4rpp,ATPPHm,"ATP phosphohydrolase, mitochondria",ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3731,atpC,single,ATPS4rpp,ATPS,ATPase  cytosolic,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3731,atpC,single,ATPS4rpp,ATPS3g,ATP synthase  Golgi Apparatus,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3731,atpC,single,ATPS4rpp,ATPS3v,ATP synthase  vacuole,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3731,atpC,single,ATPS4rpp,ATPS4m,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3731,atpC,single,ATPS4rpp,ATPSh,ATP synthase,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3731,atpC,single,ATPS4rpp,ATPS4m_cho,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3731,atpC,single,ATPS4rpp,ATPS4rpp_1,ATP synthase (four protons for one ATP) (periplasm),bigg:ATPS4rpp,bigg,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b4208,cycA,single,DSERt2pp,DSERt2,D-serine transport via proton symport,mnx:MNXR97798,mnx,iJR904,2,b4208,0.30852,0.30869,99.9
D-Serine,b3738,atpB,single,ATPS4rpp,NTP1,Nucleoside-triphosphatase (ATP),ec:3.6.3.14,ec,iML1515,1,b0650 or b4161,0.30869,0.30869,100.0
D-Serine,b3738,atpB,single,ATPS4rpp,ATPS4r,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,iJR904,2,b3739 and (b3737 and b3736 and b3738) and (b3735 and b3734 and b3732 and b3733 and b3731),0.30869,0.30869,100.0
D-Serine,b3738,atpB,single,ATPS4rpp,ATPS3m,ATP synthase  mitochondrial,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3738,atpB,single,ATPS4rpp,ATPasel,"V-type ATPase, H+ transporting, lysosomal",ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3738,atpB,single,ATPS4rpp,ATPPHm,"ATP phosphohydrolase, mitochondria",ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3738,atpB,single,ATPS4rpp,ATPS,ATPase  cytosolic,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3738,atpB,single,ATPS4rpp,ATPS3g,ATP synthase  Golgi Apparatus,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3738,atpB,single,ATPS4rpp,ATPS3v,ATP synthase  vacuole,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3738,atpB,single,ATPS4rpp,ATPS4m,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3738,atpB,single,ATPS4rpp,ATPSh,ATP synthase,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3738,atpB,single,ATPS4rpp,ATPS4m_cho,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3738,atpB,single,ATPS4rpp,ATPS4rpp_1,ATP synthase (four protons for one ATP) (periplasm),bigg:ATPS4rpp,bigg,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3732,atpD,single,ATPS4rpp,NTP1,Nucleoside-triphosphatase (ATP),ec:3.6.3.14,ec,iML1515,1,b0650 or b4161,0.30869,0.30869,100.0
D-Serine,b3732,atpD,single,ATPS4rpp,ATPS4r,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,iJR904,2,b3739 and (b3737 and b3736 and b3738) and (b3735 and b3734 and b3732 and b3733 and b3731),0.30869,0.30869,100.0
D-Serine,b3732,atpD,single,ATPS4rpp,ATPS3m,ATP synthase  mitochondrial,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3732,atpD,single,ATPS4rpp,ATPasel,"V-type ATPase, H+ transporting, lysosomal",ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3732,atpD,single,ATPS4rpp,ATPPHm,"ATP phosphohydrolase, mitochondria",ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3732,atpD,single,ATPS4rpp,ATPS,ATPase  cytosolic,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3732,atpD,single,ATPS4rpp,ATPS3g,ATP synthase  Golgi Apparatus,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3732,atpD,single,ATPS4rpp,ATPS3v,ATP synthase  vacuole,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3732,atpD,single,ATPS4rpp,ATPS4m,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3732,atpD,single,ATPS4rpp,ATPSh,ATP synthase,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3732,atpD,single,ATPS4rpp,ATPS4m_cho,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3732,atpD,single,ATPS4rpp,ATPS4rpp_1,ATP synthase (four protons for one ATP) (periplasm),bigg:ATPS4rpp,bigg,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b2926,pgk,single,PGK,MNXR4189,rhea:14801,ec:2.7.2.3,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.30869,0.30869,100.0
D-Serine,b2926,pgk,single,PGK,PGKm,"Phosphoglycerate kinase, mitochondrial",ec:2.7.2.3,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b2926,pgk,single,PGK,PGKf,"Phosphoglycerate kinase, flagellar",ec:2.7.2.3,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b2926,pgk,single,PGK,PGKh,"Phosphoglycerate kinase, chloroplast",ec:2.7.2.3,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3736,atpF,single,ATPS4rpp,NTP1,Nucleoside-triphosphatase (ATP),ec:3.6.3.14,ec,iML1515,1,b0650 or b4161,0.30869,0.30869,100.0
D-Serine,b3736,atpF,single,ATPS4rpp,ATPS4r,ATP synthase (four protons for one ATP),ec:3.6.3.14,ec,iJR904,2,b3739 and (b3737 and b3736 and b3738) and (b3735 and b3734 and b3732 and b3733 and b3731),0.30869,0.30869,100.0
D-Serine,b3736,atpF,single,ATPS4rpp,ATPS3m,ATP synthase  mitochondrial,ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
D-Serine,b3736,atpF,single,ATPS4rpp,ATPasel,"V-type ATPase, H+ transporting, lysosomal",ec:3.6.3.14,ec,universal_model,2,,0.30869,0.30869,100.0
