substrate,gene1,gene2,gene1_name,gene2_name,ko_type,wt_growth
L-Galactonic Acid,b0155,b1592,clcA,clcB,double,0.7121
L-Galactonic Acid,b2926,b3734,pgk,atpA,double,0.7121
L-Galactonic Acid,b2465,b2935,tktB,tktA,double,0.7121
L-Galactonic Acid,b1779,b3731,gapA,atpC,double,0.7121
L-Galactonic Acid,b0907,b2551,serC,glyA,double,0.7121
L-Galactonic Acid,b1779,b3736,gapA,atpF,double,0.7121
L-Galactonic Acid,b0870,b0907,ltaE,serC,double,0.7121
L-Galactonic Acid,b1779,b3737,gapA,atpE,double,0.7121
L-Galactonic Acid,b1702,b2779,ppsA,eno,double,0.7121
L-Galactonic Acid,b0684,b2895,fldA,fldB,double,0.7121
L-Galactonic Acid,b2926,b3738,pgk,atpB,double,0.7121
L-Galactonic Acid,b0126,b0339,can,cynT,double,0.7121
L-Galactonic Acid,b1779,b3732,gapA,atpD,double,0.7121
L-Galactonic Acid,b0954,b2836,fabA,aas,double,0.7121
L-Galactonic Acid,b0149,b3396,mrcB,mrcA,double,0.7121
L-Galactonic Acid,b0099,b1865,mutT,nudB,double,0.7121
L-Galactonic Acid,b1622,b3008,malY,metC,double,0.7121
L-Galactonic Acid,b2508,b2867,guaB,xdhB,double,0.7121
L-Galactonic Acid,b0032,b0521,carA,ybcF,double,0.7121
L-Galactonic Acid,b1779,b3733,gapA,atpG,double,0.7121
L-Galactonic Acid,b3829,b4019,metE,metH,double,0.7121
L-Galactonic Acid,b2551,b2913,glyA,serA,double,0.7121
L-Galactonic Acid,b3386,b4025,rpe,pgi,double,0.7121
L-Galactonic Acid,b0954,b3846,fabA,fadB,double,0.7121
L-Galactonic Acid,b2508,b2866,guaB,xdhA,double,0.7121
L-Galactonic Acid,b2029,b3386,gnd,rpe,double,0.7121
L-Galactonic Acid,b0763,b2422,modA,cysA,double,0.7121
L-Galactonic Acid,b0870,b2551,ltaE,glyA,double,0.7121
L-Galactonic Acid,b0002,b3940,thrA,metL,double,0.7121
L-Galactonic Acid,b0238,b2508,gpt,guaB,double,0.7121
L-Galactonic Acid,b0073,b1800,leuB,dmlA,double,0.7121
L-Galactonic Acid,b2926,b3735,pgk,atpH,double,0.7121
L-Galactonic Acid,b0077,b3671,ilvI,ilvB,double,0.7121
L-Galactonic Acid,b0171,b0910,pyrH,cmk,double,0.7121
L-Galactonic Acid,b1190,b4053,dadX,alr,double,0.7121
L-Galactonic Acid,b0118,b1276,acnB,acnA,double,0.7121
L-Galactonic Acid,b0764,b2422,modB,cysA,double,0.7121
L-Galactonic Acid,b1852,b3386,zwf,rpe,double,0.7121
L-Galactonic Acid,b0763,b2424,modA,cysU,double,0.7121
L-Galactonic Acid,b1761,b3213,gdhA,gltD,double,0.7121
L-Galactonic Acid,b1702,b1779,ppsA,gapA,double,0.7121
L-Galactonic Acid,b0033,b0521,carB,ybcF,double,0.7121
L-Galactonic Acid,b0092,b0381,ddlB,ddlA,double,0.7121
L-Galactonic Acid,b1096,b4039,pabC,ubiC,double,0.7121
L-Galactonic Acid,b0764,b2424,modB,cysU,double,0.7121
L-Galactonic Acid,b0273,b4254,argF,argI,double,0.7121
L-Galactonic Acid,b0763,b2423,modA,cysW,double,0.7121
L-Galactonic Acid,b2926,b3737,pgk,atpE,double,0.7121
L-Galactonic Acid,b0765,b2423,modC,cysW,double,0.7121
L-Galactonic Acid,b2926,b3736,pgk,atpF,double,0.7121
L-Galactonic Acid,b2926,b3731,pgk,atpC,double,0.7121
L-Galactonic Acid,b1779,b3734,gapA,atpA,double,0.7121
L-Galactonic Acid,b1849,b2500,purT,purN,double,0.7121
L-Galactonic Acid,b0767,b3386,pgl,rpe,double,0.7121
L-Galactonic Acid,b0078,b3670,ilvH,ilvN,double,0.7121
L-Galactonic Acid,b1702,b2926,ppsA,pgk,double,0.7121
L-Galactonic Acid,b2436,b3867,hemF,hemN,double,0.7121
L-Galactonic Acid,b0077,b3670,ilvI,ilvN,double,0.7121
L-Galactonic Acid,b2235,b4238,nrdB,nrdD,double,0.7121
L-Galactonic Acid,b1090,b4041,plsX,plsB,double,0.7121
L-Galactonic Acid,b1761,b3212,gdhA,gltB,double,0.7121
L-Galactonic Acid,b2234,b4238,nrdA,nrdD,double,0.7121
L-Galactonic Acid,b1779,b3735,gapA,atpH,double,0.7121
L-Galactonic Acid,b3059,b4041,plsY,plsB,double,0.7121
L-Galactonic Acid,b0674,b3744,asnB,asnA,double,0.7121
L-Galactonic Acid,b0765,b2424,modC,cysU,double,0.7121
L-Galactonic Acid,b0844,b3812,ybjI,yigB,double,0.7121
L-Galactonic Acid,b0078,b3671,ilvH,ilvB,double,0.7121
L-Galactonic Acid,b1378,b3924,pfo,fpr,double,0.7121
L-Galactonic Acid,b0870,b2320,ltaE,pdxB,double,0.7121
L-Galactonic Acid,b2551,b4388,glyA,serB,double,0.7121
L-Galactonic Acid,b2926,b3733,pgk,atpG,double,0.7121
L-Galactonic Acid,b0452,b0954,tesB,fabA,double,0.7121
L-Galactonic Acid,b2708,b3197,srlQ,kdsD,double,0.7121
L-Galactonic Acid,b2582,b3781,trxC,trxA,double,0.7121
D-Glucuronic Acid,b0388,b3390,aroL,aroK,double,0.6986
D-Glucuronic Acid,b0765,b2422,modC,cysA,double,0.6986
D-Glucuronic Acid,b0928,b4054,aspC,tyrB,double,0.6986
D-Glucuronic Acid,b3117,b3772,tdcB,ilvA,double,0.6986
D-Glucuronic Acid,b2508,b2868,guaB,xdhC,double,0.6986
D-Glucuronic Acid,b0048,b1606,folA,folM,double,0.6986
D-Glucuronic Acid,b1779,b3738,gapA,atpB,double,0.6986
D-Glucuronic Acid,b2926,b3732,pgk,atpD,double,0.6986
D-Glucuronic Acid,b0764,b2423,modB,cysW,double,0.6986
D-Glucuronic Acid,b2414,b2421,cysK,cysM,double,0.6986
D-Glucuronic Acid,b1692,b3281,ydiB,aroE,double,0.6986
D-Glucuronic Acid,b0155,b1592,clcA,clcB,double,0.6986
D-Glucuronic Acid,b2926,b3734,pgk,atpA,double,0.6986
D-Glucuronic Acid,b1779,b3731,gapA,atpC,double,0.6986
D-Glucuronic Acid,b2465,b2935,tktB,tktA,double,0.6986
D-Glucuronic Acid,b0907,b2551,serC,glyA,double,0.6986
D-Glucuronic Acid,b1779,b3736,gapA,atpF,double,0.6986
D-Glucuronic Acid,b0870,b0907,ltaE,serC,double,0.6986
D-Glucuronic Acid,b1779,b3737,gapA,atpE,double,0.6986
D-Glucuronic Acid,b1702,b2779,ppsA,eno,double,0.6986
D-Glucuronic Acid,b0684,b2895,fldA,fldB,double,0.6986
D-Glucuronic Acid,b0126,b0339,can,cynT,double,0.6986
D-Glucuronic Acid,b1779,b3732,gapA,atpD,double,0.6986
D-Glucuronic Acid,b2926,b3738,pgk,atpB,double,0.6986
D-Glucuronic Acid,b0954,b2836,fabA,aas,double,0.6986
D-Glucuronic Acid,b0149,b3396,mrcB,mrcA,double,0.6986
D-Glucuronic Acid,b0099,b1865,mutT,nudB,double,0.6986
D-Glucuronic Acid,b1622,b3008,malY,metC,double,0.6986
D-Glucuronic Acid,b2508,b2867,guaB,xdhB,double,0.6986
D-Glucuronic Acid,b0032,b0521,carA,ybcF,double,0.6986
D-Glucuronic Acid,b1779,b3733,gapA,atpG,double,0.6986
D-Glucuronic Acid,b3829,b4019,metE,metH,double,0.6986
D-Glucuronic Acid,b2551,b2913,glyA,serA,double,0.6986
D-Glucuronic Acid,b3386,b4025,rpe,pgi,double,0.6986
D-Glucuronic Acid,b0954,b3846,fabA,fadB,double,0.6986
D-Glucuronic Acid,b2508,b2866,guaB,xdhA,double,0.6986
D-Glucuronic Acid,b2029,b3386,gnd,rpe,double,0.6986
D-Glucuronic Acid,b0763,b2422,modA,cysA,double,0.6986
D-Glucuronic Acid,b0870,b2551,ltaE,glyA,double,0.6986
D-Glucuronic Acid,b0002,b3940,thrA,metL,double,0.6986
D-Glucuronic Acid,b0238,b2508,gpt,guaB,double,0.6986
D-Glucuronic Acid,b0073,b1800,leuB,dmlA,double,0.6986
D-Glucuronic Acid,b2926,b3735,pgk,atpH,double,0.6986
D-Glucuronic Acid,b0077,b3671,ilvI,ilvB,double,0.6986
D-Glucuronic Acid,b0171,b0910,pyrH,cmk,double,0.6986
D-Glucuronic Acid,b1190,b4053,dadX,alr,double,0.6986
D-Glucuronic Acid,b0118,b1276,acnB,acnA,double,0.6986
D-Glucuronic Acid,b0764,b2422,modB,cysA,double,0.6986
D-Glucuronic Acid,b1852,b3386,zwf,rpe,double,0.6986
D-Glucuronic Acid,b0763,b2424,modA,cysU,double,0.6986
D-Glucuronic Acid,b1702,b1779,ppsA,gapA,double,0.6986
D-Glucuronic Acid,b1761,b3213,gdhA,gltD,double,0.6986
D-Glucuronic Acid,b0033,b0521,carB,ybcF,double,0.6986
D-Glucuronic Acid,b0092,b0381,ddlB,ddlA,double,0.6986
D-Glucuronic Acid,b3093,b3909,exuT,kdgT,double,0.6986
D-Glucuronic Acid,b1096,b4039,pabC,ubiC,double,0.6986
D-Glucuronic Acid,b0764,b2424,modB,cysU,double,0.6986
D-Glucuronic Acid,b0273,b4254,argF,argI,double,0.6986
D-Glucuronic Acid,b0763,b2423,modA,cysW,double,0.6986
D-Glucuronic Acid,b2926,b3737,pgk,atpE,double,0.6986
D-Glucuronic Acid,b0765,b2423,modC,cysW,double,0.6986
D-Glucuronic Acid,b2926,b3736,pgk,atpF,double,0.6986
D-Glucuronic Acid,b2926,b3731,pgk,atpC,double,0.6986
D-Glucuronic Acid,b1779,b3734,gapA,atpA,double,0.6986
D-Glucuronic Acid,b1849,b2500,purT,purN,double,0.6986
D-Glucuronic Acid,b0767,b3386,pgl,rpe,double,0.6986
D-Glucuronic Acid,b0078,b3670,ilvH,ilvN,double,0.6986
D-Glucuronic Acid,b1702,b2926,ppsA,pgk,double,0.6986
D-Glucuronic Acid,b2436,b3867,hemF,hemN,double,0.6986
D-Glucuronic Acid,b0077,b3670,ilvI,ilvN,double,0.6986
D-Glucuronic Acid,b2235,b4238,nrdB,nrdD,double,0.6986
D-Glucuronic Acid,b1090,b4041,plsX,plsB,double,0.6986
D-Glucuronic Acid,b1761,b3212,gdhA,gltB,double,0.6986
D-Glucuronic Acid,b2234,b4238,nrdA,nrdD,double,0.6986
D-Glucuronic Acid,b1779,b3735,gapA,atpH,double,0.6986
D-Glucuronic Acid,b3059,b4041,plsY,plsB,double,0.6986
D-Glucuronic Acid,b0674,b3744,asnB,asnA,double,0.6986
D-Glucuronic Acid,b0765,b2424,modC,cysU,double,0.6986
D-Glucuronic Acid,b0844,b3812,ybjI,yigB,double,0.6986
D-Glucuronic Acid,b0078,b3671,ilvH,ilvB,double,0.6986
D-Glucuronic Acid,b1378,b3924,pfo,fpr,double,0.6986
D-Glucuronic Acid,b0870,b2320,ltaE,pdxB,double,0.6986
D-Glucuronic Acid,b2551,b4388,glyA,serB,double,0.6986
D-Glucuronic Acid,b2926,b3733,pgk,atpG,double,0.6986
D-Glucuronic Acid,b0452,b0954,tesB,fabA,double,0.6986
D-Glucuronic Acid,b2708,b3197,srlQ,kdsD,double,0.6986
D-Glucuronic Acid,b2582,b3781,trxC,trxA,double,0.6986
D-Ribose,b0388,b3390,aroL,aroK,double,0.6698
D-Ribose,b0765,b2422,modC,cysA,double,0.6698
D-Ribose,b0928,b4054,aspC,tyrB,double,0.6698
D-Ribose,b3117,b3772,tdcB,ilvA,double,0.6698
D-Ribose,b2508,b2868,guaB,xdhC,double,0.6698
D-Ribose,b0048,b1606,folA,folM,double,0.6698
D-Ribose,b1779,b3738,gapA,atpB,double,0.6698
D-Ribose,b2926,b3732,pgk,atpD,double,0.6698
D-Ribose,b0764,b2423,modB,cysW,double,0.6698
D-Ribose,b2414,b2421,cysK,cysM,double,0.6698
D-Ribose,b3386,b3736,rpe,atpF,double,0.6698
D-Ribose,b1692,b3281,ydiB,aroE,double,0.6698
D-Ribose,b0155,b1592,clcA,clcB,double,0.6698
D-Ribose,b2926,b3734,pgk,atpA,double,0.6698
D-Ribose,b1779,b3731,gapA,atpC,double,0.6698
D-Ribose,b2465,b2935,tktB,tktA,double,0.6698
D-Ribose,b0907,b2551,serC,glyA,double,0.6698
D-Ribose,b1779,b3736,gapA,atpF,double,0.6698
D-Ribose,b0870,b0907,ltaE,serC,double,0.6698
D-Ribose,b1779,b3737,gapA,atpE,double,0.6698
D-Ribose,b1702,b2779,ppsA,eno,double,0.6698
D-Ribose,b0684,b2895,fldA,fldB,double,0.6698
D-Ribose,b0126,b0339,can,cynT,double,0.6698
D-Ribose,b1779,b3732,gapA,atpD,double,0.6698
D-Ribose,b2926,b3738,pgk,atpB,double,0.6698
D-Ribose,b3735,b3919,atpH,tpiA,double,0.6698
D-Ribose,b2779,b3733,eno,atpG,double,0.6698
D-Ribose,b3733,b3919,atpG,tpiA,double,0.6698
D-Ribose,b2779,b3735,eno,atpH,double,0.6698
D-Ribose,b3737,b3919,atpE,tpiA,double,0.6698
D-Ribose,b2779,b3737,eno,atpE,double,0.6698
D-Ribose,b2779,b3731,eno,atpC,double,0.6698
D-Ribose,b3731,b3919,atpC,tpiA,double,0.6698
D-Ribose,b0954,b2836,fabA,aas,double,0.6698
D-Ribose,b0149,b3396,mrcB,mrcA,double,0.6698
D-Ribose,b0099,b1865,mutT,nudB,double,0.6698
D-Ribose,b1622,b3008,malY,metC,double,0.6698
D-Ribose,b2508,b2867,guaB,xdhB,double,0.6698
D-Ribose,b0032,b0521,carA,ybcF,double,0.6698
D-Ribose,b1779,b3733,gapA,atpG,double,0.6698
D-Ribose,b3829,b4019,metE,metH,double,0.6698
D-Ribose,b2551,b2913,glyA,serA,double,0.6698
D-Ribose,b3386,b3735,rpe,atpH,double,0.6698
D-Ribose,b0954,b3846,fabA,fadB,double,0.6698
D-Ribose,b3386,b3738,rpe,atpB,double,0.6698
D-Ribose,b2508,b2866,guaB,xdhA,double,0.6698
D-Ribose,b0763,b2422,modA,cysA,double,0.6698
D-Ribose,b0870,b2551,ltaE,glyA,double,0.6698
D-Ribose,b1517,b3386,lsrF,rpe,double,0.6698
D-Ribose,b0002,b3940,thrA,metL,double,0.6698
D-Ribose,b0238,b2508,gpt,guaB,double,0.6698
D-Ribose,b0073,b1800,leuB,dmlA,double,0.6698
D-Ribose,b2926,b3735,pgk,atpH,double,0.6698
D-Ribose,b0077,b3671,ilvI,ilvB,double,0.6698
D-Ribose,b3386,b3732,rpe,atpD,double,0.6698
D-Ribose,b0171,b0910,pyrH,cmk,double,0.6698
D-Ribose,b1190,b4053,dadX,alr,double,0.6698
D-Ribose,b0118,b1276,acnB,acnA,double,0.6698
D-Ribose,b0764,b2422,modB,cysA,double,0.6698
D-Ribose,b2779,b3732,eno,atpD,double,0.6698
D-Ribose,b3732,b3919,atpD,tpiA,double,0.6698
D-Ribose,b0763,b2424,modA,cysU,double,0.6698
D-Ribose,b1702,b1779,ppsA,gapA,double,0.6698
D-Ribose,b1761,b3213,gdhA,gltD,double,0.6698
D-Ribose,b0033,b0521,carB,ybcF,double,0.6698
D-Ribose,b0092,b0381,ddlB,ddlA,double,0.6698
D-Ribose,b1096,b4039,pabC,ubiC,double,0.6698
D-Ribose,b0764,b2424,modB,cysU,double,0.6698
D-Ribose,b0273,b4254,argF,argI,double,0.6698
D-Ribose,b0763,b2423,modA,cysW,double,0.6698
D-Ribose,b2926,b3737,pgk,atpE,double,0.6698
D-Ribose,b0765,b2423,modC,cysW,double,0.6698
D-Ribose,b2926,b3736,pgk,atpF,double,0.6698
D-Ribose,b2926,b3731,pgk,atpC,double,0.6698
D-Ribose,b1779,b3734,gapA,atpA,double,0.6698
D-Ribose,b1849,b2500,purT,purN,double,0.6698
D-Ribose,b3386,b3731,rpe,atpC,double,0.6698
D-Ribose,b3386,b3733,rpe,atpG,double,0.6698
D-Ribose,b1518,b3386,lsrG,rpe,double,0.6698
D-Ribose,b1511,b3386,lsrK,rpe,double,0.6698
D-Ribose,b0078,b3670,ilvH,ilvN,double,0.6698
D-Ribose,b1702,b2926,ppsA,pgk,double,0.6698
D-Ribose,b2436,b3867,hemF,hemN,double,0.6698
D-Ribose,b2779,b3738,eno,atpB,double,0.6698
D-Ribose,b0077,b3670,ilvI,ilvN,double,0.6698
D-Ribose,b3738,b3919,atpB,tpiA,double,0.6698
D-Ribose,b2235,b4238,nrdB,nrdD,double,0.6698
D-Ribose,b3386,b3734,rpe,atpA,double,0.6698
D-Ribose,b1090,b4041,plsX,plsB,double,0.6698
D-Ribose,b3736,b3919,atpF,tpiA,double,0.6698
D-Ribose,b1761,b3212,gdhA,gltB,double,0.6698
D-Ribose,b2779,b3736,eno,atpF,double,0.6698
D-Ribose,b2234,b4238,nrdA,nrdD,double,0.6698
D-Ribose,b1779,b3735,gapA,atpH,double,0.6698
D-Ribose,b3059,b4041,plsY,plsB,double,0.6698
D-Ribose,b0261,b3386,mmuM,rpe,double,0.6698
D-Ribose,b3386,b3737,rpe,atpE,double,0.6698
D-Ribose,b0674,b3744,asnB,asnA,double,0.6698
D-Ribose,b0765,b2424,modC,cysU,double,0.6698
D-Ribose,b0844,b3812,ybjI,yigB,double,0.6698
D-Ribose,b3734,b3919,atpA,tpiA,double,0.6698
D-Ribose,b2779,b3734,eno,atpA,double,0.6698
D-Ribose,b0078,b3671,ilvH,ilvB,double,0.6698
D-Ribose,b1378,b3924,pfo,fpr,double,0.6698
D-Ribose,b0870,b2320,ltaE,pdxB,double,0.6698
D-Ribose,b2551,b4388,glyA,serB,double,0.6698
D-Ribose,b2926,b3733,pgk,atpG,double,0.6698
D-Ribose,b0452,b0954,tesB,fabA,double,0.6698
D-Ribose,b2708,b3197,srlQ,kdsD,double,0.6698
D-Ribose,b2582,b3781,trxC,trxA,double,0.6698
L-Rhamnose,b0092,b0381,ddlB,ddlA,double,0.6455
L-Rhamnose,b0388,b3390,aroL,aroK,double,0.6455
L-Rhamnose,b2436,b3867,hemF,hemN,double,0.6455
L-Rhamnose,b0077,b3670,ilvI,ilvN,double,0.6455
L-Rhamnose,b0765,b2422,modC,cysA,double,0.6455
L-Rhamnose,b2235,b4238,nrdB,nrdD,double,0.6455
L-Rhamnose,b3829,b4019,metE,metH,double,0.6455
L-Rhamnose,b0928,b4054,aspC,tyrB,double,0.6455
L-Rhamnose,b1096,b4039,pabC,ubiC,double,0.6455
L-Rhamnose,b2551,b2913,glyA,serA,double,0.6455
L-Rhamnose,b3117,b3772,tdcB,ilvA,double,0.6455
L-Rhamnose,b0452,b0954,tesB,fabA,double,0.6455
L-Rhamnose,b0325,b1415,yahK,aldA,double,0.6455
L-Rhamnose,b0033,b0521,carB,ybcF,double,0.6455
L-Rhamnose,b3386,b4025,rpe,pgi,double,0.6455
L-Rhamnose,b1090,b4041,plsX,plsB,double,0.6455
L-Rhamnose,b2508,b2868,guaB,xdhC,double,0.6455
L-Rhamnose,b0048,b1606,folA,folM,double,0.6455
L-Rhamnose,b1761,b3212,gdhA,gltB,double,0.6455
L-Rhamnose,b0954,b3846,fabA,fadB,double,0.6455
L-Rhamnose,b0764,b2423,modB,cysW,double,0.6455
L-Rhamnose,b0764,b2424,modB,cysU,double,0.6455
L-Rhamnose,b2414,b2421,cysK,cysM,double,0.6455
L-Rhamnose,b0273,b4254,argF,argI,double,0.6455
L-Rhamnose,b0763,b2423,modA,cysW,double,0.6455
L-Rhamnose,b2508,b2866,guaB,xdhA,double,0.6455
L-Rhamnose,b1692,b3281,ydiB,aroE,double,0.6455
L-Rhamnose,b2029,b3386,gnd,rpe,double,0.6455
L-Rhamnose,b0765,b2423,modC,cysW,double,0.6455
L-Rhamnose,b2234,b4238,nrdA,nrdD,double,0.6455
L-Rhamnose,b0763,b2422,modA,cysA,double,0.6455
L-Rhamnose,b0870,b2551,ltaE,glyA,double,0.6455
L-Rhamnose,b3059,b4041,plsY,plsB,double,0.6455
L-Rhamnose,b0155,b1592,clcA,clcB,double,0.6455
L-Rhamnose,b2465,b2935,tktB,tktA,double,0.6455
L-Rhamnose,b0073,b1800,leuB,dmlA,double,0.6455
L-Rhamnose,b0907,b2551,serC,glyA,double,0.6455
L-Rhamnose,b0002,b3940,thrA,metL,double,0.6455
L-Rhamnose,b0238,b2508,gpt,guaB,double,0.6455
L-Rhamnose,b0870,b0907,ltaE,serC,double,0.6455
L-Rhamnose,b0674,b3744,asnB,asnA,double,0.6455
L-Rhamnose,b0077,b3671,ilvI,ilvB,double,0.6455
L-Rhamnose,b0765,b2424,modC,cysU,double,0.6455
L-Rhamnose,b0763,b2424,modA,cysU,double,0.6455
L-Rhamnose,b0844,b3812,ybjI,yigB,double,0.6455
L-Rhamnose,b0171,b0910,pyrH,cmk,double,0.6455
L-Rhamnose,b0126,b0339,can,cynT,double,0.6455
L-Rhamnose,b1190,b4053,dadX,alr,double,0.6455
L-Rhamnose,b0684,b2895,fldA,fldB,double,0.6455
L-Rhamnose,b1378,b3924,pfo,fpr,double,0.6455
L-Rhamnose,b0078,b3671,ilvH,ilvB,double,0.6455
L-Rhamnose,b0032,b0521,carA,ybcF,double,0.6455
L-Rhamnose,b0118,b1276,acnB,acnA,double,0.6455
L-Rhamnose,b1849,b2500,purT,purN,double,0.6455
L-Rhamnose,b0870,b2320,ltaE,pdxB,double,0.6455
L-Rhamnose,b0764,b2422,modB,cysA,double,0.6455
L-Rhamnose,b1852,b3386,zwf,rpe,double,0.6455
L-Rhamnose,b0954,b2836,fabA,aas,double,0.6455
L-Rhamnose,b0767,b3386,pgl,rpe,double,0.6455
L-Rhamnose,b0149,b3396,mrcB,mrcA,double,0.6455
L-Rhamnose,b0099,b1865,mutT,nudB,double,0.6455
L-Rhamnose,b2551,b4388,glyA,serB,double,0.6455
L-Rhamnose,b1622,b3008,malY,metC,double,0.6455
L-Rhamnose,b1761,b3213,gdhA,gltD,double,0.6455
L-Rhamnose,b2508,b2867,guaB,xdhB,double,0.6455
L-Rhamnose,b2708,b3197,srlQ,kdsD,double,0.6455
L-Rhamnose,b0078,b3670,ilvH,ilvN,double,0.6455
L-Rhamnose,b0755,b3612,gpmA,gpmM,double,0.6455
L-Rhamnose,b2582,b3781,trxC,trxA,double,0.6455
L-Fucose,b0092,b0381,ddlB,ddlA,double,0.6455
L-Fucose,b0388,b3390,aroL,aroK,double,0.6455
L-Fucose,b2436,b3867,hemF,hemN,double,0.6455
L-Fucose,b0077,b3670,ilvI,ilvN,double,0.6455
L-Fucose,b0765,b2422,modC,cysA,double,0.6455
L-Fucose,b2235,b4238,nrdB,nrdD,double,0.6455
L-Fucose,b3829,b4019,metE,metH,double,0.6455
L-Fucose,b0928,b4054,aspC,tyrB,double,0.6455
L-Fucose,b1096,b4039,pabC,ubiC,double,0.6455
L-Fucose,b2551,b2913,glyA,serA,double,0.6455
L-Fucose,b3117,b3772,tdcB,ilvA,double,0.6455
L-Fucose,b0452,b0954,tesB,fabA,double,0.6455
L-Fucose,b0325,b1415,yahK,aldA,double,0.6455
L-Fucose,b0033,b0521,carB,ybcF,double,0.6455
L-Fucose,b3386,b4025,rpe,pgi,double,0.6455
L-Fucose,b1090,b4041,plsX,plsB,double,0.6455
L-Fucose,b2508,b2868,guaB,xdhC,double,0.6455
L-Fucose,b0048,b1606,folA,folM,double,0.6455
L-Fucose,b1761,b3212,gdhA,gltB,double,0.6455
L-Fucose,b0954,b3846,fabA,fadB,double,0.6455
L-Fucose,b0764,b2423,modB,cysW,double,0.6455
L-Fucose,b0764,b2424,modB,cysU,double,0.6455
L-Fucose,b2414,b2421,cysK,cysM,double,0.6455
L-Fucose,b0273,b4254,argF,argI,double,0.6455
L-Fucose,b0763,b2423,modA,cysW,double,0.6455
L-Fucose,b2508,b2866,guaB,xdhA,double,0.6455
L-Fucose,b1692,b3281,ydiB,aroE,double,0.6455
L-Fucose,b2029,b3386,gnd,rpe,double,0.6455
L-Fucose,b0765,b2423,modC,cysW,double,0.6455
L-Fucose,b2738,b2800,ygbL,fucA,double,0.6455
L-Fucose,b2234,b4238,nrdA,nrdD,double,0.6455
L-Fucose,b0870,b2551,ltaE,glyA,double,0.6455
L-Fucose,b0763,b2422,modA,cysA,double,0.6455
L-Fucose,b3059,b4041,plsY,plsB,double,0.6455
L-Fucose,b0155,b1592,clcA,clcB,double,0.6455
L-Fucose,b2465,b2935,tktB,tktA,double,0.6455
L-Fucose,b0073,b1800,leuB,dmlA,double,0.6455
L-Fucose,b0907,b2551,serC,glyA,double,0.6455
L-Fucose,b0002,b3940,thrA,metL,double,0.6455
L-Fucose,b0238,b2508,gpt,guaB,double,0.6455
L-Fucose,b0870,b0907,ltaE,serC,double,0.6455
L-Fucose,b0674,b3744,asnB,asnA,double,0.6455
L-Fucose,b0077,b3671,ilvI,ilvB,double,0.6455
L-Fucose,b0765,b2424,modC,cysU,double,0.6455
L-Fucose,b0763,b2424,modA,cysU,double,0.6455
L-Fucose,b0844,b3812,ybjI,yigB,double,0.6455
L-Fucose,b0171,b0910,pyrH,cmk,double,0.6455
L-Fucose,b0126,b0339,can,cynT,double,0.6455
L-Fucose,b1190,b4053,dadX,alr,double,0.6455
L-Fucose,b0684,b2895,fldA,fldB,double,0.6455
L-Fucose,b1378,b3924,pfo,fpr,double,0.6455
L-Fucose,b0078,b3671,ilvH,ilvB,double,0.6455
L-Fucose,b0032,b0521,carA,ybcF,double,0.6455
L-Fucose,b0118,b1276,acnB,acnA,double,0.6455
L-Fucose,b1849,b2500,purT,purN,double,0.6455
L-Fucose,b0870,b2320,ltaE,pdxB,double,0.6455
L-Fucose,b0764,b2422,modB,cysA,double,0.6455
L-Fucose,b1852,b3386,zwf,rpe,double,0.6455
L-Fucose,b0954,b2836,fabA,aas,double,0.6455
L-Fucose,b0767,b3386,pgl,rpe,double,0.6455
L-Fucose,b0149,b3396,mrcB,mrcA,double,0.6455
L-Fucose,b0099,b1865,mutT,nudB,double,0.6455
L-Fucose,b2551,b4388,glyA,serB,double,0.6455
L-Fucose,b1622,b3008,malY,metC,double,0.6455
L-Fucose,b1761,b3213,gdhA,gltD,double,0.6455
L-Fucose,b2508,b2867,guaB,xdhB,double,0.6455
L-Fucose,b2708,b3197,srlQ,kdsD,double,0.6455
L-Fucose,b0078,b3670,ilvH,ilvN,double,0.6455
L-Fucose,b0755,b3612,gpmA,gpmM,double,0.6455
L-Fucose,b2582,b3781,trxC,trxA,double,0.6455
D-Saccharic Acid,b0092,b0381,ddlB,ddlA,double,0.6025
D-Saccharic Acid,b0388,b3390,aroL,aroK,double,0.6025
D-Saccharic Acid,b2436,b3867,hemF,hemN,double,0.6025
D-Saccharic Acid,b0077,b3670,ilvI,ilvN,double,0.6025
D-Saccharic Acid,b0765,b2422,modC,cysA,double,0.6025
D-Saccharic Acid,b2235,b4238,nrdB,nrdD,double,0.6025
D-Saccharic Acid,b3829,b4019,metE,metH,double,0.6025
D-Saccharic Acid,b0928,b4054,aspC,tyrB,double,0.6025
D-Saccharic Acid,b2551,b2913,glyA,serA,double,0.6025
D-Saccharic Acid,b1096,b4039,pabC,ubiC,double,0.6025
D-Saccharic Acid,b3117,b3772,tdcB,ilvA,double,0.6025
D-Saccharic Acid,b0033,b0521,carB,ybcF,double,0.6025
D-Saccharic Acid,b3386,b4025,rpe,pgi,double,0.6025
D-Saccharic Acid,b1090,b4041,plsX,plsB,double,0.6025
D-Saccharic Acid,b2508,b2868,guaB,xdhC,double,0.6025
D-Saccharic Acid,b0048,b1606,folA,folM,double,0.6025
D-Saccharic Acid,b1761,b3212,gdhA,gltB,double,0.6025
D-Saccharic Acid,b0954,b3846,fabA,fadB,double,0.6025
D-Saccharic Acid,b0764,b2423,modB,cysW,double,0.6025
D-Saccharic Acid,b2414,b2421,cysK,cysM,double,0.6025
